url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,descricao
https://www.fragrantica.com/perfume/la-rive/red-line-33286.html,red-line,la-rive,Poland,men,"3,84",102,,green apple,jasmine,"cedar, musk",unknown,,fruity,woody,fresh,white floral,green,"Perfume: red-line. Marca: la-rive. Notas de topo: green apple. Notas de coração: jasmine. Notas de fundo: cedar, musk. Acordes: fruity woody fresh"
https://www.fragrantica.com/perfume/korloff-paris/ultimate-man-46835.html,ultimate-man,korloff-paris,France,men,"3,84",61,2017.0,"bergamot, pink pepper, elemi resin, melon","sage, lavender, apple, geranium","vanilla, patchouli, cashmeran, vetiver",unknown,,aromatic,herbal,woody,soft spicy,fresh spicy,"Perfume: ultimate-man. Marca: korloff-paris. Notas de topo: bergamot, pink pepper, elemi resin, melon. Notas de coração: sage, lavender, apple, geranium. Notas de fundo: vanilla, patchouli, cashmeran, vetiver. Acordes: aromatic herbal woody"
https://www.fragrantica.com/perfume/kenneth-cole/blue-31561.html,blue,kenneth-cole,USA,men,"3,84",255,2015.0,citruses,sea notes,"cedar, amber",mathieu nardin,,citrus,marine,aromatic,woody,amber,"Perfume: blue. Marca: kenneth-cole. Notas de topo: citruses. Notas de coração: sea notes. Notas de fundo: cedar, amber. Acordes: citrus marine aromatic"
https://www.fragrantica.com/perfume/kenneth-cole/mankind-21554.html,mankind,kenneth-cole,USA,men,"3,84",337,2013.0,"pineapple, cardamom, ginger, tarragon","cedar, vetiver, cinnamon","oakmoss, sandalwood, musk, tonka bean",claude dir,,woody,warm spicy,aromatic,sweet,fruity,"Perfume: mankind. Marca: kenneth-cole. Notas de topo: pineapple, cardamom, ginger, tarragon. Notas de coração: cedar, vetiver, cinnamon. Notas de fundo: oakmoss, sandalwood, musk, tonka bean. Acordes: woody warm spicy aromatic"
https://www.fragrantica.com/perfume/kenneth-cole/reaction-t-shirt-5518.html,reaction-t-shirt,kenneth-cole,USA,men,"3,84",130,2009.0,"passionfruit, pear, watermelon, red apple","gin, juniper, lavender","cotton flower, musk, virginia cedar, sandalwood",unknown,,fruity,woody,aromatic,sweet,powdery,"Perfume: reaction-t-shirt. Marca: kenneth-cole. Notas de topo: passionfruit, pear, watermelon, red apple. Notas de coração: gin, juniper, lavender. Notas de fundo: cotton flower, musk, virginia cedar, sandalwood. Acordes: fruity woody aromatic"
https://www.fragrantica.com/perfume/jacomo/aura-for-men-1451.html,aura-for-men,jacomo,France,men,"3,84",300,2000.0,"ginger, lemon, sage, juniper","green tea, tobacco, tonka bean, cinnamon, nutmeg","sandalwood, cedar, amber, patchouli, musk",henri bergia,,warm spicy,aromatic,woody,citrus,fresh spicy,"Perfume: aura-for-men. Marca: jacomo. Notas de topo: ginger, lemon, sage, juniper. Notas de coração: green tea, tobacco, tonka bean, cinnamon, nutmeg. Notas de fundo: sandalwood, cedar, amber, patchouli, musk. Acordes: warm spicy aromatic woody"
https://www.fragrantica.com/perfume/eudora/eudora-h-58365.html,eudora-h,eudora,Brazil,men,"3,84",64,2017.0,"green accord, rain notes, earthy notes","peppermint, ginger, spicy notes","woodsy notes, cardamom",unknown,,green,warm spicy,aromatic,aquatic,fresh spicy,"Perfume: eudora-h. Marca: eudora. Notas de topo: green accord, rain notes, earthy notes. Notas de coração: peppermint, ginger, spicy notes. Notas de fundo: woodsy notes, cardamom. Acordes: green warm spicy aromatic"
https://www.fragrantica.com/perfume/franck-boclet/patchouli-18113.html,patchouli,franck-boclet,France,men,"3,84",147,2013.0,"patchouli, sandalwood, cedar","amber, tonka bean, benzoin","musk, vanilla",melanie leroux,,woody,patchouli,amber,warm spicy,powdery,"Perfume: patchouli. Marca: franck-boclet. Notas de topo: patchouli, sandalwood, cedar. Notas de coração: amber, tonka bean, benzoin. Notas de fundo: musk, vanilla. Acordes: woody patchouli amber"
https://www.fragrantica.com/perfume/perry-ellis/spirited-17749.html,spirited,perry-ellis,USA,men,"3,84",56,2013.0,"red apple, mandarin orange, ginger","sandalwood, pink pepper, clary sage","woody notes, tonka bean, oak",unknown,,woody,fruity,warm spicy,citrus,sweet,"Perfume: spirited. Marca: perry-ellis. Notas de topo: red apple, mandarin orange, ginger. Notas de coração: sandalwood, pink pepper, clary sage. Notas de fundo: woody notes, tonka bean, oak. Acordes: woody fruity warm spicy"
https://www.fragrantica.com/perfume/al-haramain-perfumes/mystique-homme-19868.html,mystique-homme,al-haramain-perfumes,UAE,men,"3,84",232,,"elemi, lavender, orange, bergamot","jasmine, orange blossom, mint","tobacco, guaiac wood, musk",unknown,,white floral,aromatic,citrus,fresh spicy,sweet,"Perfume: mystique-homme. Marca: al-haramain-perfumes. Notas de topo: elemi, lavender, orange, bergamot. Notas de coração: jasmine, orange blossom, mint. Notas de fundo: tobacco, guaiac wood, musk. Acordes: white floral aromatic citrus"
https://www.fragrantica.com/perfume/armaf/idivo-27696.html,idivo,armaf,UAE,men,"3,85",41,,"cassis, black currant, bergamot","pepper, rose, patchouli, jasmine","amber, musk, vanilla",unknown,,fruity,fresh spicy,aromatic,soft spicy,woody,"Perfume: idivo. Marca: armaf. Notas de topo: cassis, black currant, bergamot. Notas de coração: pepper, rose, patchouli, jasmine. Notas de fundo: amber, musk, vanilla. Acordes: fruity fresh spicy aromatic"
https://www.fragrantica.com/perfume/armaf/magnificent-pour-homme-52260.html,magnificent-pour-homme,armaf,UAE,men,"3,85",72,,"grapefruit, bergamot, galbanum","apple, spices, ginger","vanilla, suede, woody notes, musk, cedar, patchouli",unknown,,woody,vanilla,citrus,powdery,musky,"Perfume: magnificent-pour-homme. Marca: armaf. Notas de topo: grapefruit, bergamot, galbanum. Notas de coração: apple, spices, ginger. Notas de fundo: vanilla, suede, woody notes, musk, cedar, patchouli. Acordes: woody vanilla citrus"
https://www.fragrantica.com/perfume/avon/pro-sport-splash-12768.html,pro-sport-splash,avon,USA,men,"3,85",62,2009.0,"mint, tangerine, sage","orange blossom, jasmine, lily-of-the-valley","musk, sandalwood, cedar, amber",unknown,,woody,powdery,white floral,musky,aromatic,"Perfume: pro-sport-splash. Marca: avon. Notas de topo: mint, tangerine, sage. Notas de coração: orange blossom, jasmine, lily-of-the-valley. Notas de fundo: musk, sandalwood, cedar, amber. Acordes: woody powdery white floral"
https://www.fragrantica.com/perfume/avon/signature-2077.html,signature,avon,USA,men,"3,85",387,2008.0,"green apple, grapefruit","ginger, bamboo","cedar, teak wood, patchouli",christian truc,,woody,warm spicy,fruity,citrus,fresh,"Perfume: signature. Marca: avon. Notas de topo: green apple, grapefruit. Notas de coração: ginger, bamboo. Notas de fundo: cedar, teak wood, patchouli. Acordes: woody warm spicy fruity"
https://www.fragrantica.com/perfume/avon/attraction-sensation-56755.html,attraction-sensation,avon,USA,men,"3,85",52,2019.0,"black pepper, ginger","lavender, clary sage","leather, vetiver, patchouli",michelle defina,,aromatic,fresh spicy,warm spicy,lavender,leather,"Perfume: attraction-sensation. Marca: avon. Notas de topo: black pepper, ginger. Notas de coração: lavender, clary sage. Notas de fundo: leather, vetiver, patchouli. Acordes: aromatic fresh spicy warm spicy"
https://www.fragrantica.com/perfume/avon/musk-freeze-57141.html,musk-freeze,avon,USA,men,"3,85",192,2019.0,"ice, tangerine, basil, juniper berries","mountain air, mint, aquozone","oakmoss, pine tree, cedar",unknown,,fresh,aromatic,green,fresh spicy,woody,"Perfume: musk-freeze. Marca: avon. Notas de topo: ice, tangerine, basil, juniper berries. Notas de coração: mountain air, mint, aquozone. Notas de fundo: oakmoss, pine tree, cedar. Acordes: fresh aromatic green"
https://www.fragrantica.com/perfume/azzaro/travelling-9891.html,travelling,azzaro,France,men,"3,85",40,2009.0,"lime, basil, coriander","lavender, ginger, nutmeg","coconut, patchouli, virginia cedar, tonka bean",benoist lapouza,christine nagel,fresh spicy,aromatic,coconut,lavender,woody,"Perfume: travelling. Marca: azzaro. Notas de topo: lime, basil, coriander. Notas de coração: lavender, ginger, nutmeg. Notas de fundo: coconut, patchouli, virginia cedar, tonka bean. Acordes: fresh spicy aromatic coconut"
https://www.fragrantica.com/perfume/azzaro/chrome-united-18963.html,chrome-united,azzaro,France,men,"3,85",777,2013.0,"bergamot, coriander, sichuan pepper","violet leaf, black tea","white musk, cedar",richard ibanez,,citrus,ozonic,fresh spicy,green,aromatic,"Perfume: chrome-united. Marca: azzaro. Notas de topo: bergamot, coriander, sichuan pepper. Notas de coração: violet leaf, black tea. Notas de fundo: white musk, cedar. Acordes: citrus ozonic fresh spicy"
https://www.fragrantica.com/perfume/burberry/burberry-brit-splash-for-men-30672.html,burberry-brit-splash-for-men,burberry,UK,men,"3,85",292,2015.0,"rosemary, melon, galbanum","watery notes, violet, cyclamen","musk, moss, vetiver",unknown,,aquatic,aromatic,fresh,woody,fresh spicy,"Perfume: burberry-brit-splash-for-men. Marca: burberry. Notas de topo: rosemary, melon, galbanum. Notas de coração: watery notes, violet, cyclamen. Notas de fundo: musk, moss, vetiver. Acordes: aquatic aromatic fresh"
https://www.fragrantica.com/perfume/burberry/mr-burberry-eau-de-parfum-43525.html,mr-burberry-eau-de-parfum,burberry,UK,men,"3,85",980,2017.0,"cardamom, mint, grapefruit, tarragon","lavender, cedar, nutmeg","patchouli, cinnamon, amber, benzoin, vetiver, sandalwood",francis kurkdjian,,warm spicy,aromatic,woody,fresh spicy,patchouli,"Perfume: mr-burberry-eau-de-parfum. Marca: burberry. Notas de topo: cardamom, mint, grapefruit, tarragon. Notas de coração: lavender, cedar, nutmeg. Notas de fundo: patchouli, cinnamon, amber, benzoin, vetiver, sandalwood. Acordes: warm spicy aromatic woody"
https://www.fragrantica.com/perfume/burberry/mr-burberry-element-60796.html,mr-burberry-element,burberry,UK,men,"3,85",117,2020.0,green almond,juniper,"mineral notes, ambergris, oakmoss",jérôme di marino,,mineral,aromatic,amber,fresh spicy,woody,"Perfume: mr-burberry-element. Marca: burberry. Notas de topo: green almond. Notas de coração: juniper. Notas de fundo: mineral notes, ambergris, oakmoss. Acordes: mineral aromatic amber"
https://www.fragrantica.com/perfume/bvlgari/le-gemme-empyr-69493.html,le-gemme-empyr,bvlgari,Italy,men,"3,85",128,2021.0,ginger,ginger,"sandalwood, labdanum",jacques cavallier,,warm spicy,woody,amber,powdery,fresh,"Perfume: le-gemme-empyr. Marca: bvlgari. Notas de topo: ginger. Notas de coração: ginger. Notas de fundo: sandalwood, labdanum. Acordes: warm spicy woody amber"
https://www.fragrantica.com/perfume/calvin-klein/eternity-25th-anniversary-edition-for-men-24790.html,eternity-25th-anniversary-edition-for-men,calvin-klein,USA,men,"3,85",61,2014.0,"green notes, lavender, mandarin orange","sage, jasmine, basil, tarragon","vetiver, amber, palisander rosewood, cedar",unknown,,aromatic,green,woody,herbal,lavender,"Perfume: eternity-25th-anniversary-edition-for-men. Marca: calvin-klein. Notas de topo: green notes, lavender, mandarin orange. Notas de coração: sage, jasmine, basil, tarragon. Notas de fundo: vetiver, amber, palisander rosewood, cedar. Acordes: aromatic green woody"
https://www.fragrantica.com/perfume/calvin-klein/eternity-night-for-men-25922.html,eternity-night-for-men,calvin-klein,USA,men,"3,85",75,2014.0,"plum, paprika, coriander","lavender, violet leaf, clary sage","vetiver, cedar, sandalwood",unknown,,aromatic,woody,lavender,fruity,ozonic,"Perfume: eternity-night-for-men. Marca: calvin-klein. Notas de topo: plum, paprika, coriander. Notas de coração: lavender, violet leaf, clary sage. Notas de fundo: vetiver, cedar, sandalwood. Acordes: aromatic woody lavender"
https://www.fragrantica.com/perfume/davidoff/cool-water-man-summer-edition-2019-54312.html,cool-water-man-summer-edition-2019,davidoff,Switzerland,men,"3,85",55,2019.0,"grapefruit, lemon, tangerine","mint, basil, juniper, sage",sandalwood,unknown,,citrus,aromatic,fresh spicy,green,woody,"Perfume: cool-water-man-summer-edition-2019. Marca: davidoff. Notas de topo: grapefruit, lemon, tangerine. Notas de coração: mint, basil, juniper, sage. Notas de fundo: sandalwood. Acordes: citrus aromatic fresh spicy"
https://www.fragrantica.com/perfume/davidoff/horizon-35819.html,horizon,davidoff,Switzerland,men,"3,85",520,2016.0,"ginger, grapefruit, rosemary, mandarin orange","cedar, patchouli, pepper, nutmeg, sesame","vetiver, cacao pod",jacques huclier,olivier pescheux,woody,fresh spicy,aromatic,warm spicy,citrus,"Perfume: horizon. Marca: davidoff. Notas de topo: ginger, grapefruit, rosemary, mandarin orange. Notas de coração: cedar, patchouli, pepper, nutmeg, sesame. Notas de fundo: vetiver, cacao pod. Acordes: woody fresh spicy aromatic"
https://www.fragrantica.com/perfume/davidoff/horizon-extreme-42144.html,horizon-extreme,davidoff,Switzerland,men,"3,85",143,2017.0,"ginger, grapefruit, rosemary","leather, cypriol oil or nagarmotha, cedar, nutmeg","sandalwood, amber",jacques huclier,olivier pescheux,woody,fresh spicy,warm spicy,leather,aromatic,"Perfume: horizon-extreme. Marca: davidoff. Notas de topo: ginger, grapefruit, rosemary. Notas de coração: leather, cypriol oil or nagarmotha, cedar, nutmeg. Notas de fundo: sandalwood, amber. Acordes: woody fresh spicy warm spicy"
https://www.fragrantica.com/perfume/dolce-gabbana/light-blue-pour-homme-summer-vibes-80377.html,light-blue-pour-homme-summer-vibes,dolce-gabbana,Italy,men,"3,85",749,2023.0,sicilian lemon,cypress,amberwood,alberto morillas,,woody,aromatic,citrus,amber,fresh spicy,Perfume: light-blue-pour-homme-summer-vibes. Marca: dolce-gabbana. Notas de topo: sicilian lemon. Notas de coração: cypress. Notas de fundo: amberwood. Acordes: woody aromatic citrus
https://www.fragrantica.com/perfume/amouage/gold-man-918.html,gold-man,amouage,Oman,men,"3,85",1677,1983.0,"lily-of-the-valley, rose hip, incense","jasmine, orris root, myrrh","civet, musk, oakmoss, amber, sandalwood, patchouli, cedar",guy robert,,musky,white floral,amber,powdery,animalic,"Perfume: gold-man. Marca: amouage. Notas de topo: lily-of-the-valley, rose hip, incense. Notas de coração: jasmine, orris root, myrrh. Notas de fundo: civet, musk, oakmoss, amber, sandalwood, patchouli, cedar. Acordes: musky white floral amber"
https://www.fragrantica.com/perfume/amway/tolsom-17367.html,tolsom,amway,USA,men,"3,85",73,,"spices, black pepper, citruses",woody notes,"amber, musk",unknown,,woody,warm spicy,amber,fresh spicy,musky,"Perfume: tolsom. Marca: amway. Notas de topo: spices, black pepper, citruses. Notas de coração: woody notes. Notas de fundo: amber, musk. Acordes: woody warm spicy amber"
https://www.fragrantica.com/perfume/gucci/gucci-guilty-pour-homme-parfum-71378.html,gucci-guilty-pour-homme-parfum,gucci,Italy,men,"3,85",1092,2022.0,"juniper, lavender, lemon","orange blossom, nutmeg, spanish labdanum","dry wood, patchouli, musk",unknown,,woody,fresh spicy,aromatic,citrus,lavender,"Perfume: gucci-guilty-pour-homme-parfum. Marca: gucci. Notas de topo: juniper, lavender, lemon. Notas de coração: orange blossom, nutmeg, spanish labdanum. Notas de fundo: dry wood, patchouli, musk. Acordes: woody fresh spicy aromatic"
https://www.fragrantica.com/perfume/hermes/terre-d-hermes-flacon-h-2021-eau-de-toilette-65396.html,terre-d-hermes-flacon-h-2021-eau-de-toilette,hermes,France,men,"3,85",65,2021.0,"orange, grapefruit","pepper, geranium","vetiver, patchouli, cedar, benzoin",jean-claude ellena,,woody,citrus,aromatic,earthy,fresh spicy,"Perfume: terre-d-hermes-flacon-h-2021-eau-de-toilette. Marca: hermes. Notas de topo: orange, grapefruit. Notas de coração: pepper, geranium. Notas de fundo: vetiver, patchouli, cedar, benzoin. Acordes: woody citrus aromatic"
https://www.fragrantica.com/perfume/hugo-boss/hugo-570.html,hugo,hugo-boss,Germany,men,"3,85",4633,1995.0,"green apple, mint, lavender, grapefruit, basil","sage, geranium, carnation, jasmine","fir, cedar, patchouli",bob aliano,,aromatic,fresh spicy,green,woody,fresh,"Perfume: hugo. Marca: hugo-boss. Notas de topo: green apple, mint, lavender, grapefruit, basil. Notas de coração: sage, geranium, carnation, jasmine. Notas de fundo: fir, cedar, patchouli. Acordes: aromatic fresh spicy green"
https://www.fragrantica.com/perfume/hugo-boss/hugo-spray-2404.html,hugo-spray,hugo-boss,Germany,men,"3,85",48,2008.0,"lavender, green apple, mint, grapefruit","sage, geranium, carnation","pine tree, vetiver, oakmoss, patchouli",bob aliano,,aromatic,woody,green,fresh spicy,lavender,"Perfume: hugo-spray. Marca: hugo-boss. Notas de topo: lavender, green apple, mint, grapefruit. Notas de coração: sage, geranium, carnation. Notas de fundo: pine tree, vetiver, oakmoss, patchouli. Acordes: aromatic woody green"
https://www.fragrantica.com/perfume/kenzo/kenzo-homme-night-23433.html,kenzo-homme-night,kenzo,France,men,"3,85",694,2014.0,"cardamom, grapefruit, coriander","mango, artemisia, wormwood, geranium","tonka bean, vetiver, guaiac wood",dominique ropion,,aromatic,sweet,tropical,fresh spicy,warm spicy,"Perfume: kenzo-homme-night. Marca: kenzo. Notas de topo: cardamom, grapefruit, coriander. Notas de coração: mango, artemisia, wormwood, geranium. Notas de fundo: tonka bean, vetiver, guaiac wood. Acordes: aromatic sweet tropical"
https://www.fragrantica.com/perfume/natura/biografia-26040.html,biografia,natura,Brazil,men,"3,85",457,1994.0,"lemon, bergamot, galbanum, geranium, grapefruit, syringa","nutmeg, lavender, lily-of-the-valley","cedar, sandalwood, vetiver, oakmoss, musk, patchouli, amber",pierre-yves cariou,,woody,citrus,fresh spicy,aromatic,powdery,"Perfume: biografia. Marca: natura. Notas de topo: lemon, bergamot, galbanum, geranium, grapefruit, syringa. Notas de coração: nutmeg, lavender, lily-of-the-valley. Notas de fundo: cedar, sandalwood, vetiver, oakmoss, musk, patchouli, amber. Acordes: woody citrus fresh spicy"
https://www.fragrantica.com/perfume/o-boticario/dimitri-7351.html,dimitri,o-boticario,Brazil,men,"3,85",398,,"mandarin orange, cassis, tincture of rose","mint, lavender, geranium, rosemary, sage","oakmoss, cedar, sandalwood",maria tereza belotti,,aromatic,fresh spicy,woody,green,citrus,"Perfume: dimitri. Marca: o-boticario. Notas de topo: mandarin orange, cassis, tincture of rose. Notas de coração: mint, lavender, geranium, rosemary, sage. Notas de fundo: oakmoss, cedar, sandalwood. Acordes: aromatic fresh spicy woody"
https://www.fragrantica.com/perfume/ralph-lauren/polo-890.html,polo,ralph-lauren,USA,men,"3,85",5534,1978.0,"juniper berries, basil, artemisia, caraway, coriander, bergamot","pine tree needles, leather, chamomile, pepper, carnation, geranium, jasmine, rose","tobacco, oakmoss, patchouli, cedar, vetiver, musk, amber",carlos benaim,,woody,aromatic,fresh spicy,tobacco,earthy,"Perfume: polo. Marca: ralph-lauren. Notas de topo: juniper berries, basil, artemisia, caraway, coriander, bergamot. Notas de coração: pine tree needles, leather, chamomile, pepper, carnation, geranium, jasmine, rose. Notas de fundo: tobacco, oakmoss, patchouli, cedar, vetiver, musk, amber. Acordes: woody aromatic fresh spicy"
https://www.fragrantica.com/perfume/rasasi/royale-22380.html,royale,rasasi,UAE,men,"3,85",130,,"lavender, geranium","cedar, cinnamon","patchouli, moss, musk, amber",unknown,,lavender,woody,patchouli,aromatic,earthy,"Perfume: royale. Marca: rasasi. Notas de topo: lavender, geranium. Notas de coração: cedar, cinnamon. Notas de fundo: patchouli, moss, musk, amber. Acordes: lavender woody patchouli"
https://www.fragrantica.com/perfume/salvador-dali/sunrise-in-cadaques-pour-homme-46798.html,sunrise-in-cadaques-pour-homme,salvador-dali,Spain,men,"3,85",108,2017.0,"cardamom, grapefruit, nutmeg","cedar, wormwood, geranium","haitian vetiver, amber, moss, musk",raphael haury,,aromatic,fresh spicy,woody,warm spicy,earthy,"Perfume: sunrise-in-cadaques-pour-homme. Marca: salvador-dali. Notas de topo: cardamom, grapefruit, nutmeg. Notas de coração: cedar, wormwood, geranium. Notas de fundo: haitian vetiver, amber, moss, musk. Acordes: aromatic fresh spicy woody"
https://www.fragrantica.com/perfume/salvatore-ferragamo/attimo-pour-homme-12950.html,attimo-pour-homme,salvatore-ferragamo,Italy,men,"3,85",388,2011.0,"cardamom, pepper, mandarin orange, marjoram","olibanum, paprika, saffron, sage","vetiver, patchouli, musk, french labdanum",unknown,,warm spicy,fresh spicy,aromatic,amber,herbal,"Perfume: attimo-pour-homme. Marca: salvatore-ferragamo. Notas de topo: cardamom, pepper, mandarin orange, marjoram. Notas de coração: olibanum, paprika, saffron, sage. Notas de fundo: vetiver, patchouli, musk, french labdanum. Acordes: warm spicy fresh spicy aromatic"
https://www.fragrantica.com/perfume/swiss-arabian/shaghaf-men-23114.html,shaghaf-men,swiss-arabian,UAE,men,"3,85",328,,"chinese orange, lavender, lemon","sea notes, cardamom, cinnamon, cypriol oil or nagarmotha, sage, tagetes","praline, tolu balsam, patchouli, ebony tree, palisander rosewood, black amber",unknown,,sweet,warm spicy,aromatic,citrus,woody,"Perfume: shaghaf-men. Marca: swiss-arabian. Notas de topo: chinese orange, lavender, lemon. Notas de coração: sea notes, cardamom, cinnamon, cypriol oil or nagarmotha, sage, tagetes. Notas de fundo: praline, tolu balsam, patchouli, ebony tree, palisander rosewood, black amber. Acordes: sweet warm spicy aromatic"
https://www.fragrantica.com/perfume/tommy-hilfiger/th-bold-31841.html,th-bold,tommy-hilfiger,USA,men,"3,85",200,2015.0,"tangerine, pomelo, blood grapefruit, bergamot","mandarin blossom, lavender, jasmine, boronia, cardamom","orange blossom, vetiver, cedar, sandalwood",unknown,,citrus,white floral,woody,aromatic,fresh spicy,"Perfume: th-bold. Marca: tommy-hilfiger. Notas de topo: tangerine, pomelo, blood grapefruit, bergamot. Notas de coração: mandarin blossom, lavender, jasmine, boronia, cardamom. Notas de fundo: orange blossom, vetiver, cedar, sandalwood. Acordes: citrus white floral woody"
https://www.fragrantica.com/perfume/trussardi/trussardi-black-extreme-25693.html,trussardi-black-extreme,trussardi,Italy,men,"3,85",360,2014.0,"sea notes, italian lemon","plum, italian iris","leather, woody notes, patchouli, vetiver",unknown,,woody,fruity,aromatic,leather,marine,"Perfume: trussardi-black-extreme. Marca: trussardi. Notas de topo: sea notes, italian lemon. Notas de coração: plum, italian iris. Notas de fundo: leather, woody notes, patchouli, vetiver. Acordes: woody fruity aromatic"
https://www.fragrantica.com/perfume/zara/friday-from-22-00-pm-80541.html,friday-from-22-00-pm,zara,Spain,men,"3,85",26,2023.0,"lemon, juniper berries, blood orange","sage, pepper, lavender, geranium","cedar, vetiver, patchouli",unknown,,aromatic,citrus,fresh spicy,woody,herbal,"Perfume: friday-from-22-00-pm. Marca: zara. Notas de topo: lemon, juniper berries, blood orange. Notas de coração: sage, pepper, lavender, geranium. Notas de fundo: cedar, vetiver, patchouli. Acordes: aromatic citrus fresh spicy"
https://www.fragrantica.com/perfume/ted-baker/cu-50879.html,cu,ted-baker,UK,men,"3,85",48,2017.0,"grapefruit, green leaves, bergamot","watery notes, jasmine, pepper","patchouli, cedar, musk",unknown,,woody,aquatic,patchouli,white floral,warm spicy,"Perfume: cu. Marca: ted-baker. Notas de topo: grapefruit, green leaves, bergamot. Notas de coração: watery notes, jasmine, pepper. Notas de fundo: patchouli, cedar, musk. Acordes: woody aquatic patchouli"
https://www.fragrantica.com/perfume/playboy/playboy-new-york-9439.html,playboy-new-york,playboy,USA,men,"3,85",559,2010.0,"vinyl, aldehydes, lime","green apple, elemi resin, black pepper","vanille, vetyver, tonka bean",unknown,,vinyl,aromatic,vanilla,aldehydic,fresh,"Perfume: playboy-new-york. Marca: playboy. Notas de topo: vinyl, aldehydes, lime. Notas de coração: green apple, elemi resin, black pepper. Notas de fundo: vanille, vetyver, tonka bean. Acordes: vinyl aromatic vanilla"
https://www.fragrantica.com/perfume/oriflame/eclat-sport-19214.html,eclat-sport,oriflame,Sweden,men,"3,85",86,2015.0,"pink pepper, bergamot, mandarin orange","elemi, marjoram, caraway","patchouli, tonka bean, cedar, musk",vincent schaller,,aromatic,fresh spicy,citrus,woody,balsamic,"Perfume: eclat-sport. Marca: oriflame. Notas de topo: pink pepper, bergamot, mandarin orange. Notas de coração: elemi, marjoram, caraway. Notas de fundo: patchouli, tonka bean, cedar, musk. Acordes: aromatic fresh spicy citrus"
https://www.fragrantica.com/perfume/oriflame/happydisiac-man-37197.html,happydisiac-man,oriflame,Sweden,men,"3,85",71,2016.0,"lime, green apple, pineapple, grapefruit, coriander","bay essence, orange blossom, lavender","cedar, leather, patchouli, iris",fabrice pellegrin,,citrus,fruity,fresh spicy,sweet,woody,"Perfume: happydisiac-man. Marca: oriflame. Notas de topo: lime, green apple, pineapple, grapefruit, coriander. Notas de coração: bay essence, orange blossom, lavender. Notas de fundo: cedar, leather, patchouli, iris. Acordes: citrus fruity fresh spicy"
https://www.fragrantica.com/perfume/nautica/nautica-acqua-rush-gold-17681.html,nautica-acqua-rush-gold,nautica,USA,men,"3,85",62,2013.0,"pink grapefruit, bergamot, green mandarin, lime, pitahaya, apple, seaweed","sea notes, jasmine, water lily, violet root, pink pepper, nutmeg","sandalwood, cedar, amber, vetiver, musk, moss",unknown,,citrus,marine,aromatic,woody,fruity,"Perfume: nautica-acqua-rush-gold. Marca: nautica. Notas de topo: pink grapefruit, bergamot, green mandarin, lime, pitahaya, apple, seaweed. Notas de coração: sea notes, jasmine, water lily, violet root, pink pepper, nutmeg. Notas de fundo: sandalwood, cedar, amber, vetiver, musk, moss. Acordes: citrus marine aromatic"
https://www.fragrantica.com/perfume/cerruti/1881-acqua-forte-17639.html,1881-acqua-forte,cerruti,Italy,men,"3,85",97,2013.0,"yuzu, cardamom","basil, calone","palisander rosewood, cashmere wood",olivier cresp,,fresh spicy,woody,citrus,aromatic,green,"Perfume: 1881-acqua-forte. Marca: cerruti. Notas de topo: yuzu, cardamom. Notas de coração: basil, calone. Notas de fundo: palisander rosewood, cashmere wood. Acordes: fresh spicy woody citrus"
https://www.fragrantica.com/perfume/adolfo-dominguez/agua-fresca-extreme-34617.html,agua-fresca-extreme,adolfo-dominguez,Spain,men,"3,85",110,2015.0,"sea water, aldehydes","floral notes, spicy notes","madeira, musk, amber",ramon monegal,,marine,floral,aromatic,aldehydic,salty,"Perfume: agua-fresca-extreme. Marca: adolfo-dominguez. Notas de topo: sea water, aldehydes. Notas de coração: floral notes, spicy notes. Notas de fundo: madeira, musk, amber. Acordes: marine floral aromatic"
https://www.fragrantica.com/perfume/benetton/united-dreams-forever-green-him-75649.html,united-dreams-forever-green-him,benetton,Italy,men,"3,85",34,2022.0,"mandarin orange, green apple, bergamot, bitter orange","green tea, ginger, juniper, lavender","sandalwood, tonka bean, amberwood, patchouli",jordi fernández,,citrus,woody,warm spicy,aromatic,fresh spicy,"Perfume: united-dreams-forever-green-him. Marca: benetton. Notas de topo: mandarin orange, green apple, bergamot, bitter orange. Notas de coração: green tea, ginger, juniper, lavender. Notas de fundo: sandalwood, tonka bean, amberwood, patchouli. Acordes: citrus woody warm spicy"
https://www.fragrantica.com/perfume/ferrari/red-power-15158.html,red-power,ferrari,Italy,men,"3,85",118,2012.0,"blood orange, pink pepper, lavender, bergamot","geranium, rosemary, violet leaf, cardamom","musk, cedar, tonka bean, patchouli",alexandra carlin,,aromatic,fresh spicy,citrus,woody,warm spicy,"Perfume: red-power. Marca: ferrari. Notas de topo: blood orange, pink pepper, lavender, bergamot. Notas de coração: geranium, rosemary, violet leaf, cardamom. Notas de fundo: musk, cedar, tonka bean, patchouli. Acordes: aromatic fresh spicy citrus"
